ID;TIPO GEOMETRIA;AÑO;CAUSA;AREA_Ha;OBSERVACION;LATITUD;LONGITUD;MUNICIPIO
7549;Polygon;2020;Cultivo;0,44969;Ninguna;5' 11' 23,664' N;77' 4' 20,353' W;BAJO BAUDO
7575;Polygon;2020;Cultivo;0,45433;Ninguna;5' 15' 49,409' N;77' 2' 29,548' W;BAJO BAUDO
7576;Polygon;2020;Cultivo;0,47198;Ninguna;5' 14' 52,576' N;77' 2' 58,373' W;BAJO BAUDO
7536;Polygon;2020;Cultivo;0,49530;Ninguna;5' 13' 58,954' N;77' 6' 56,587' W;BAJO BAUDO
1223;Polygon;2015;Cultivo;0,49988;Ninguna;4' 48' 22,943' N;77' 15' 40,525' W;BAJO BAUDO
3943;Polygon;2019;Cultivo;0,50101;Ninguna;5' 9' 49,117' N;77' 10' 15,941' W;BAJO BAUDO
7588;Polygon;2020;Cultivo;0,51095;Ninguna;5' 19' 9,968' N;77' 2' 4,326' W;BAJO BAUDO
3956;Polygon;2019;Cultivo;0,51300;Ninguna;5' 13' 28,735' N;77' 9' 45,369' W;BAJO BAUDO
9705;Polygon;2021;Cultivo;0,54973;Ninguna;5' 3' 28.288' N;77' 22' 29.646' W;BAJO BAUDO
8345;Polygon;2021;Cultivo;0,56487;Ninguna;4' 50' 11.307' N;77' 18' 36.378' W;BAJO BAUDO
7577;Polygon;2020;Cultivo;0,56571;Ninguna;5' 14' 53,489' N;77' 2' 36,980' W;BAJO BAUDO
7546;Polygon;2020;Cultivo;0,58204;Ninguna;5' 11' 49,149' N;77' 5' 38,599' W;BAJO BAUDO
1224;Polygon;2015;Cultivo;0,59012;Ninguna;4' 48' 21,377' N;77' 15' 35,250' W;BAJO BAUDO
3961;Polygon;2019;Cultivo;0,59342;Ninguna;5' 15' 40,185' N;77' 11' 23,255' W;BAJO BAUDO
1225;Polygon;2015;Cultivo;0,59460;Ninguna;4' 42' 34,953' N;77' 6' 32,014' W;BAJO BAUDO
1226;Polygon;2015;Cultivo;0,59723;Ninguna;4' 49' 42,637' N;77' 16' 0,414' W;BAJO BAUDO
8328;Polygon;2021;Cultivo;0,60421;Ninguna;4' 39' 43.228' N;77' 11' 49.675' W;BAJO BAUDO
3914;Polygon;2019;Cultivo;0,61447;Ninguna;5' 6' 6,342' N;77' 12' 13,133' W;BAJO BAUDO
7547;Polygon;2020;Cultivo;0,61833;Ninguna;5' 11' 41,674' N;77' 5' 21,145' W;BAJO BAUDO
7580;Polygon;2020;Cultivo;0,62239;Ninguna;5' 17' 17,308' N;77' 0' 32,829' W;BAJO BAUDO
7539;Polygon;2020;Cultivo;0,62590;Ninguna;5' 13' 28,830' N;77' 6' 38,832' W;BAJO BAUDO
9698;Polygon;2021;Cultivo;0,62590;Ninguna;5' 2' 51.299' N;77' 19' 32.837' W;BAJO BAUDO
9700;Polygon;2021;Cultivo;0,62876;Ninguna;5' 4' 19.179' N;77' 21' 50.531' W;BAJO BAUDO
8342;Polygon;2021;Cultivo;0,62931;Ninguna;4' 41' 16.379' N;77' 9' 27.356' W;BAJO BAUDO
7540;Polygon;2020;Cultivo;0,63419;Ninguna;5' 13' 7,245' N;77' 6' 55,922' W;BAJO BAUDO
1144;Polygon;2014;Cultivo;0,64729;Ninguna;5' 16' 44,590' N;77' 7' 10,960' W;BAJO BAUDO
8340;Polygon;2021;Cultivo;0,66498;Ninguna;4' 39' 11.166' N;77' 14' 10.970' W;BAJO BAUDO
7277;Polygon;2020;Cultivo;0,67849;Ninguna;5' 17' 43,131' N;76' 56' 18,478' W;BAJO BAUDO
3955;Polygon;2019;Cultivo;0,67944;Ninguna;5' 12' 50,746' N;77' 9' 27,575' W;BAJO BAUDO
1145;Polygon;2014;Cultivo;0,69042;Ninguna;5' 17' 41,099' N;77' 8' 26,391' W;BAJO BAUDO
7275;Polygon;2020;Cultivo;0,69922;Ninguna;5' 18' 2,123' N;76' 58' 18,208' W;BAJO BAUDO
7531;Polygon;2020;Cultivo;0,69926;Ninguna;5' 13' 42,132' N;77' 7' 8,714' W;BAJO BAUDO
7537;Polygon;2020;Cultivo;0,70834;Ninguna;5' 14' 10,467' N;77' 6' 53,492' W;BAJO BAUDO
3939;Polygon;2019;Cultivo;0,76563;Ninguna;5' 6' 46,303' N;77' 10' 59,162' W;BAJO BAUDO
1239;Polygon;2018;Frontera Agropecuaria;0,76770;Ninguna;5' 0' 16,838' N;77' 22' 15,120' W;BAJO BAUDO
9699;Polygon;2021;Cultivo;0,78263;Ninguna;5' 3' 32.099' N;77' 19' 49.259' W;BAJO BAUDO
7599;Polygon;2020;Cultivo;0,78676;Ninguna;5' 20' 50,316' N;77' 2' 4,006' W;BAJO BAUDO
7597;Polygon;2020;Cultivo;0,78834;Ninguna;5' 21' 13,617' N;77' 4' 20,791' W;BAJO BAUDO
1146;Polygon;2014;Cultivo;0,80910;Ninguna;5' 22' 1,258' N;77' 7' 37,602' W;BAJO BAUDO
1227;Polygon;2015;Cultivo;0,81805;Ninguna;4' 42' 50,311' N;77' 7' 4,313' W;BAJO BAUDO
1147;Polygon;2014;Cultivo;0,82954;Ninguna;5' 17' 47,278' N;77' 7' 45,795' W;BAJO BAUDO
9701;Polygon;2021;Cultivo;0,83608;Ninguna;5' 2' 38.739' N;77' 21' 33.394' W;BAJO BAUDO
8344;Polygon;2020;Cultivo;0,83972;Ninguna;4' 50' 10.586' N;77' 18' 39.042' W;BAJO BAUDO
7578;Polygon;2020;Cultivo;0,85428;Ninguna;5' 16' 43,753' N;77' 0' 48,620' W;BAJO BAUDO
7596;Polygon;2020;Cultivo;0,88521;Ninguna;5' 21' 20,724' N;77' 3' 45,436' W;BAJO BAUDO
8347;Polygon;2021;Cultivo;0,88912;Ninguna;5' 3' 12.012' N;77' 19' 35.686' W;BAJO BAUDO
3954;Polygon;2019;Cultivo;0,91913;Ninguna;5' 12' 44,068' N;77' 8' 56,004' W;BAJO BAUDO
8346;Polygon;2021;Cultivo;0,93616;Ninguna;4' 54' 38.312' N;77' 13' 41.154' W;BAJO BAUDO
1148;Polygon;2014;Cultivo;0,94453;Ninguna;5' 16' 34,377' N;77' 7' 17,893' W;BAJO BAUDO
4025;Polygon;2019;Cultivo;0,95049;Ninguna;4' 42' 11,523' N;77' 11' 16,535' W;BAJO BAUDO
1149;Polygon;2014;Cultivo;0,95815;Ninguna;5' 22' 12,600' N;77' 7' 41,619' W;BAJO BAUDO
1228;Polygon;2015;Cultivo;0,96099;Ninguna;4' 43' 53,398' N;77' 4' 53,411' W;BAJO BAUDO
9707;Polygon;2021;Cultivo;0,97306;Ninguna;5' 3' 44.446' N;77' 22' 20.834' W;BAJO BAUDO
1150;Polygon;2014;Cultivo;0,99670;Ninguna;5' 19' 35,041' N;77' 9' 3,818' W;BAJO BAUDO
9697;Polygon;2021;Cultivo;0,99855;Ninguna;5' 2' 59.700' N;77' 19' 34.353' W;BAJO BAUDO
3953;Polygon;2019;Cultivo;1,03248;Ninguna;5' 13' 5,901' N;77' 8' 45,461' W;BAJO BAUDO
3950;Polygon;2019;Cultivo;1,04924;Ninguna;5' 11' 8,569' N;77' 9' 19,467' W;BAJO BAUDO
8331;Polygon;2021;Cultivo;1,08742;Ninguna;5' 11' 35.735' N;77' 21' 35.575' W;BAJO BAUDO
1151;Polygon;2014;Cultivo;1,10983;Ninguna;5' 17' 40,490' N;77' 8' 12,555' W;BAJO BAUDO
1229;Polygon;2015;Cultivo;1,13320;Ninguna;4' 49' 27,991' N;77' 16' 9,205' W;BAJO BAUDO
8337;Polygon;2021;Cultivo;1,15770;Ninguna;5' 10' 50.671' N;77' 9' 50.112' W;BAJO BAUDO
1230;Polygon;2015;Cultivo;1,19555;Ninguna;4' 49' 54,205' N;77' 15' 42,661' W;BAJO BAUDO
1231;Polygon;2015;Cultivo;1,20294;Ninguna;4' 48' 23,282' N;77' 16' 36,518' W;BAJO BAUDO
9706;Polygon;2021;Cultivo;1,20732;Ninguna;5' 3' 35.185' N;77' 21' 52.891' W;BAJO BAUDO
1152;Polygon;2014;Cultivo;1,21937;Ninguna;5' 19' 31,559' N;77' 9' 15,238' W;BAJO BAUDO
1153;Polygon;2014;Cultivo;1,24017;Ninguna;5' 15' 5,814' N;77' 2' 46,642' W;BAJO BAUDO
4027;Polygon;2019;Cultivo;1,29115;Ninguna;4' 42' 20,257' N;77' 11' 5,021' W;BAJO BAUDO
1154;Polygon;2014;Cultivo;1,29258;Ninguna;5' 13' 4,340' N;77' 9' 5,793' W;BAJO BAUDO
3940;Polygon;2019;Cultivo;1,29537;Ninguna;5' 7' 4,426' N;77' 11' 26,939' W;BAJO BAUDO
1155;Polygon;2014;Cultivo;1,29584;Ninguna;5' 14' 39,758' N;77' 2' 27,528' W;BAJO BAUDO
1232;Polygon;2015;Cultivo;1,29789;Ninguna;4' 42' 43,654' N;77' 6' 45,401' W;BAJO BAUDO
1156;Polygon;2014;Cultivo;1,34964;Ninguna;5' 18' 28,888' N;77' 9' 1,752' W;BAJO BAUDO
3960;Polygon;2019;Cultivo;1,34986;Ninguna;5' 14' 49,108' N;77' 11' 25,396' W;BAJO BAUDO
1157;Polygon;2014;Cultivo;1,36262;Ninguna;5' 14' 37,862' N;77' 2' 57,256' W;BAJO BAUDO
3949;Polygon;2019;Cultivo;1,38204;Ninguna;5' 11' 25,843' N;77' 9' 15,646' W;BAJO BAUDO
1238;Polygon;2017;Frontera Agropecuaria;1,43820;Ninguna;4' 59' 43,470' N;77' 21' 46,813' W;BAJO BAUDO
1158;Polygon;2014;Cultivo;1,47039;Ninguna;5' 16' 31,034' N;77' 6' 48,909' W;BAJO BAUDO
1159;Polygon;2014;Cultivo;1,49966;Ninguna;5' 17' 57,980' N;77' 7' 15,954' W;BAJO BAUDO
7587;Polygon;2020;Cultivo;1,51621;Ninguna;5' 19' 13,763' N;77' 2' 22,604' W;BAJO BAUDO
1160;Polygon;2014;Cultivo;1,52191;Ninguna;5' 16' 28,666' N;77' 0' 47,915' W;BAJO BAUDO
8330;Polygon;2021;Cultivo;1,58219;Ninguna;4' 39' 34.809' N;77' 11' 40.710' W;BAJO BAUDO
7554;Polygon;2020;Cultivo;1,60101;Ninguna;5' 11' 3,105' N;77' 4' 23,067' W;BAJO BAUDO
8319;Polygon;2021;Cultivo;1,61927;Ninguna;4' 49' 28.707' N;77' 20' 45.296' W;BAJO BAUDO
1233;Polygon;2015;Cultivo;1,64546;Ninguna;4' 50' 2,421' N;77' 15' 29,038' W;BAJO BAUDO
1161;Polygon;2014;Cultivo;1,69662;Ninguna;5' 16' 28,388' N;77' 6' 8,578' W;BAJO BAUDO
1234;Polygon;2015;Cultivo;1,70206;Ninguna;4' 48' 55,241' N;77' 16' 31,439' W;BAJO BAUDO
7543;Polygon;2020;Cultivo;1,70739;Ninguna;5' 12' 26,191' N;77' 4' 42,007' W;BAJO BAUDO
1162;Polygon;2014;Cultivo;1,71442;Ninguna;5' 15' 4,530' N;77' 2' 39,528' W;BAJO BAUDO
8339;Polygon;2021;Cultivo;1,71622;Ninguna;4' 39' 10.574' N;77' 14' 13.080' W;BAJO BAUDO
8329;Polygon;2021;Cultivo;1,72808;Ninguna;4' 39' 36.252' N;77' 11' 53.485' W;BAJO BAUDO
1163;Polygon;2014;Cultivo;1,74233;Ninguna;5' 18' 7,198' N;77' 8' 5,206' W;BAJO BAUDO
1164;Polygon;2014;Cultivo;1,76784;Ninguna;5' 15' 3,581' N;77' 3' 1,613' W;BAJO BAUDO
1235;Polygon;2015;Cultivo;1,80743;Ninguna;4' 41' 50,926' N;77' 5' 27,298' W;BAJO BAUDO
8322;Polygon;2021;Cultivo;1,82996;Ninguna;4' 58' 13.214' N;77' 13' 25.059' W;BAJO BAUDO
8334;Polygon;2021;Cultivo;1,83145;Ninguna;5' 29' 3.547' N;77' 31' 6.044' W;BAJO BAUDO
1165;Polygon;2014;Cultivo;1,85051;Ninguna;5' 18' 45,224' N;76' 57' 55,572' W;BAJO BAUDO
8338;Polygon;2021;Cultivo;1,85484;Ninguna;5' 11' 41.152' N;77' 9' 30.873' W;BAJO BAUDO
1166;Polygon;2014;Cultivo;1,91800;Ninguna;5' 22' 18,123' N;77' 7' 39,563' W;BAJO BAUDO
7535;Polygon;2020;Cultivo;1,93325;Ninguna;5' 14' 3,820' N;77' 7' 1,108' W;BAJO BAUDO
1167;Polygon;2014;Cultivo;1,94166;Ninguna;5' 14' 14,433' N;77' 6' 51,566' W;BAJO BAUDO
1168;Polygon;2014;Cultivo;1,94327;Ninguna;5' 17' 44,059' N;77' 1' 35,141' W;BAJO BAUDO
1169;Polygon;2014;Cultivo;1,95098;Ninguna;5' 19' 24,076' N;77' 9' 31,371' W;BAJO BAUDO
9689;Polygon;2021;Cultivo;1,97216;Ninguna;5' 20' 50.208' N;77' 4' 57.054' W;BAJO BAUDO
1170;Polygon;2014;Cultivo;1,98743;Ninguna;5' 14' 16,400' N;77' 7' 12,531' W;BAJO BAUDO
1171;Polygon;2014;Cultivo;1,99541;Ninguna;5' 14' 18,702' N;77' 9' 32,298' W;BAJO BAUDO
4028;Polygon;2019;Cultivo;2,00695;Ninguna;4' 41' 19,741' N;77' 12' 59,465' W;BAJO BAUDO
8335;Polygon;2021;Cultivo;2,01864;Ninguna;5' 29' 8.710' N;77' 31' 29.507' W;BAJO BAUDO
1236;Polygon;2015;Cultivo;2,02509;Ninguna;4' 49' 18,173' N;77' 16' 18,489' W;BAJO BAUDO
9690;Polygon;2021;Cultivo;2,03869;Ninguna;5' 20' 15.872' N;77' 5' 21.131' W;BAJO BAUDO
1172;Polygon;2014;Cultivo;2,08976;Ninguna;5' 15' 57,326' N;77' 7' 9,101' W;BAJO BAUDO
8327;Polygon;2021;Cultivo;2,16448;Ninguna;4' 39' 44.085' N;77' 12' 1.219' W;BAJO BAUDO
8323;Polygon;2021;Cultivo;2,18863;Ninguna;4' 46' 35.931' N;77' 18' 20.155' W;BAJO BAUDO
1173;Polygon;2014;Cultivo;2,23765;Ninguna;5' 14' 49,602' N;77' 2' 31,662' W;BAJO BAUDO
1174;Polygon;2014;Cultivo;2,24046;Ninguna;5' 15' 11,433' N;77' 9' 33,708' W;BAJO BAUDO
1175;Polygon;2014;Cultivo;2,28099;Ninguna;5' 15' 44,253' N;77' 6' 33,064' W;BAJO BAUDO
1176;Polygon;2014;Cultivo;2,28363;Ninguna;5' 18' 43,801' N;77' 7' 43,661' W;BAJO BAUDO
1177;Polygon;2014;Cultivo;2,28905;Ninguna;5' 14' 24,471' N;77' 7' 7,464' W;BAJO BAUDO
1178;Polygon;2014;Cultivo;2,29332;Ninguna;5' 14' 59,566' N;77' 2' 28,497' W;BAJO BAUDO
1179;Polygon;2014;Cultivo;2,32941;Ninguna;5' 18' 37,132' N;77' 7' 41,728' W;BAJO BAUDO
8317;Polygon;2021;Cultivo;2,35496;Ninguna;4' 49' 8.139' N;77' 20' 38.362' W;BAJO BAUDO
7533;Polygon;2020;Cultivo;2,36222;Ninguna;5' 13' 36,767' N;77' 7' 18,819' W;BAJO BAUDO
7544;Polygon;2020;Cultivo;2,36334;Ninguna;5' 12' 22,858' N;77' 4' 32,149' W;BAJO BAUDO
1180;Polygon;2014;Cultivo;2,37127;Ninguna;5' 14' 36,900' N;77' 2' 6,445' W;BAJO BAUDO
3962;Polygon;2019;Cultivo;2,37165;Ninguna;5' 15' 58,462' N;77' 10' 47,635' W;BAJO BAUDO
1181;Polygon;2014;Cultivo;2,37254;Ninguna;5' 17' 19,653' N;77' 6' 57,208' W;BAJO BAUDO
8325;Polygon;2021;Cultivo;2,37745;Ninguna;4' 42' 23.123' N;77' 11' 44.541' W;BAJO BAUDO
1182;Polygon;2014;Cultivo;2,42630;Ninguna;5' 13' 1,402' N;77' 8' 54,262' W;BAJO BAUDO
1183;Polygon;2014;Cultivo;2,46563;Ninguna;5' 15' 24,212' N;77' 7' 55,124' W;BAJO BAUDO
1184;Polygon;2014;Cultivo;2,49371;Ninguna;5' 14' 52,517' N;77' 2' 24,188' W;BAJO BAUDO
7545;Polygon;2020;Cultivo;2,49470;Ninguna;5' 12' 23,472' N;77' 3' 58,671' W;BAJO BAUDO
1185;Polygon;2014;Cultivo;2,62725;Ninguna;5' 14' 1,100' N;77' 3' 18,104' W;BAJO BAUDO
7274;Polygon;2020;Cultivo;2,66221;Ninguna;5' 14' 12,529' N;77' 20' 13,133' W;BAJO BAUDO
1186;Polygon;2014;Cultivo;2,66955;Ninguna;5' 14' 59,296' N;77' 3' 22,387' W;BAJO BAUDO
8318;Polygon;2021;Cultivo;2,67153;Ninguna;4' 48' 57.094' N;77' 20' 53.203' W;BAJO BAUDO
8321;Polygon;2021;Cultivo;2,75776;Ninguna;4' 58' 7.502' N;77' 13' 14.413' W;BAJO BAUDO
7532;Polygon;2020;Cultivo;2,86739;Ninguna;5' 12' 50,354' N;77' 4' 48,762' W;BAJO BAUDO
1187;Polygon;2014;Cultivo;2,86999;Ninguna;5' 14' 30,027' N;77' 2' 32,168' W;BAJO BAUDO
1188;Polygon;2014;Cultivo;2,89491;Ninguna;5' 16' 15,538' N;77' 8' 6,732' W;BAJO BAUDO
1189;Polygon;2014;Cultivo;2,95681;Ninguna;5' 13' 23,765' N;77' 2' 39,105' W;BAJO BAUDO
1237;Polygon;2015;Cultivo;2,97301;Ninguna;4' 43' 33,956' N;77' 4' 45,357' W;BAJO BAUDO
1190;Polygon;2014;Cultivo;3,00793;Ninguna;5' 15' 31,057' N;77' 9' 25,515' W;BAJO BAUDO
8336;Polygon;2021;Cultivo;3,01157;Ninguna;5' 10' 31.820' N;77' 9' 46.505' W;BAJO BAUDO
1191;Polygon;2014;Cultivo;3,07005;Ninguna;5' 15' 33,190' N;77' 6' 38,630' W;BAJO BAUDO
1192;Polygon;2014;Cultivo;3,07257;Ninguna;5' 22' 19,079' N;77' 9' 16,740' W;BAJO BAUDO
1193;Polygon;2014;Cultivo;3,18834;Ninguna;5' 15' 17,507' N;77' 3' 4,972' W;BAJO BAUDO
1194;Polygon;2014;Cultivo;3,19374;Ninguna;5' 14' 54,234' N;77' 9' 20,544' W;BAJO BAUDO
1195;Polygon;2014;Cultivo;3,25512;Ninguna;5' 14' 10,672' N;77' 3' 15,262' W;BAJO BAUDO
1196;Polygon;2014;Cultivo;3,43881;Ninguna;5' 22' 25,731' N;77' 9' 10,639' W;BAJO BAUDO
1197;Polygon;2014;Cultivo;3,50667;Ninguna;5' 18' 23,718' N;77' 8' 44,576' W;BAJO BAUDO
1198;Polygon;2014;Cultivo;3,50881;Ninguna;5' 13' 24,499' N;77' 9' 15,485' W;BAJO BAUDO
1199;Polygon;2014;Cultivo;3,52247;Ninguna;5' 15' 17,078' N;77' 6' 39,496' W;BAJO BAUDO
1200;Polygon;2014;Cultivo;3,52504;Ninguna;5' 18' 3,546' N;77' 8' 23,566' W;BAJO BAUDO
1201;Polygon;2014;Cultivo;3,62482;Ninguna;5' 14' 18,637' N;77' 6' 31,961' W;BAJO BAUDO
1202;Polygon;2014;Cultivo;3,79711;Ninguna;5' 13' 51,752' N;77' 7' 17,929' W;BAJO BAUDO
1203;Polygon;2014;Cultivo;3,86148;Ninguna;5' 16' 18,566' N;77' 0' 49,772' W;BAJO BAUDO
1204;Polygon;2014;Cultivo;3,89125;Ninguna;5' 17' 46,089' N;77' 8' 40,897' W;BAJO BAUDO
1205;Polygon;2014;Cultivo;3,92639;Ninguna;5' 15' 45,726' N;77' 7' 4,621' W;BAJO BAUDO
8333;Polygon;2021;Cultivo;3,93572;Ninguna;5' 8' 29.391' N;77' 22' 17.208' W;BAJO BAUDO
1206;Polygon;2014;Cultivo;4,02777;Ninguna;5' 15' 12,392' N;77' 2' 39,214' W;BAJO BAUDO
1207;Polygon;2014;Cultivo;4,21926;Ninguna;5' 14' 19,097' N;77' 2' 33,865' W;BAJO BAUDO
1208;Polygon;2014;Cultivo;4,24149;Ninguna;5' 14' 57,789' N;77' 2' 57,463' W;BAJO BAUDO
1209;Polygon;2014;Cultivo;4,30866;Ninguna;5' 18' 16,781' N;77' 8' 37,280' W;BAJO BAUDO
1210;Polygon;2014;Cultivo;4,31941;Ninguna;5' 13' 22,095' N;77' 3' 2,038' W;BAJO BAUDO
1211;Polygon;2014;Cultivo;4,37615;Ninguna;5' 14' 36,568' N;77' 6' 44,506' W;BAJO BAUDO
1212;Polygon;2014;Cultivo;4,48924;Ninguna;5' 14' 32,335' N;77' 6' 56,672' W;BAJO BAUDO
1213;Polygon;2014;Cultivo;4,66409;Ninguna;5' 13' 51,636' N;77' 8' 56,921' W;BAJO BAUDO
1214;Polygon;2014;Cultivo;4,83670;Ninguna;5' 16' 25,703' N;77' 6' 17,960' W;BAJO BAUDO
1215;Polygon;2014;Cultivo;4,97179;Ninguna;5' 15' 17,643' N;77' 2' 51,054' W;BAJO BAUDO
1217;Polygon;2014;Cultivo;5,21098;Ninguna;5' 14' 20,070' N;77' 6' 46,905' W;BAJO BAUDO
8332;Polygon;2021;Cultivo;5,43289;Ninguna;5' 7' 33.448' N;77' 22' 53.578' W;BAJO BAUDO
1218;Polygon;2014;Cultivo;5,84228;Ninguna;5' 13' 58,313' N;77' 3' 27,604' W;BAJO BAUDO
1219;Polygon;2014;Cultivo;5,84635;Ninguna;5' 18' 15,706' N;77' 8' 19,142' W;BAJO BAUDO
1220;Polygon;2014;Cultivo;6,32316;Ninguna;5' 14' 19,973' N;77' 7' 1,885' W;BAJO BAUDO
8324;Polygon;2021;Cultivo;6,33839;Ninguna;4' 41' 42.518' N;77' 15' 3.815' W;BAJO BAUDO
1221;Polygon;2014;Cultivo;6,78898;Ninguna;5' 14' 37,228' N;77' 7' 33,872' W;BAJO BAUDO
1240;Polygon;2018;Frontera Agropecuaria;6,90316;Ninguna;4' 59' 58,860' N;77' 22' 12,839' W;BAJO BAUDO
8320;Polygon;2021;Cultivo;8,08610;Ninguna;4' 47' 17.858' N;77' 18' 14.725' W;BAJO BAUDO
1222;Polygon;2014;Cultivo;13,38932;Ninguna;5' 14' 24,952' N;77' 8' 0,909' W;BAJO BAUDO
4389;Polygon;2019;Cultivo;0,19356;Ninguna;6' 47' 36,416' N;77' 2' 22,315' W;BOJAYA
4401;Polygon;2019;Cultivo;0,23791;Ninguna;6' 39' 2,109' N;77' 12' 14,442' W;BOJAYA
1325;Polygon;2014;Cultivo;0,25019;Ninguna;6' 28' 27,102' N;76' 58' 10,117' W;BOJAYA
1326;Polygon;2014;Cultivo;0,25439;Ninguna;6' 28' 10,593' N;76' 58' 6,934' W;BOJAYA
7028;Polygon;2020;Cultivo;0,25526;Ninguna;6' 14' 24,317' N;77' 7' 1,883' W;BOJAYA
1327;Polygon;2014;Cultivo;0,26131;Ninguna;6' 31' 18,908' N;76' 59' 52,412' W;BOJAYA
4397;Polygon;2019;Cultivo;0,26248;Ninguna;6' 38' 52,069' N;77' 13' 5,407' W;BOJAYA
7034;Polygon;2020;Cultivo;0,26928;Ninguna;6' 14' 31,943' N;77' 4' 55,625' W;BOJAYA
4386;Polygon;2019;Cultivo;0,28165;Ninguna;6' 47' 55,690' N;77' 2' 50,548' W;BOJAYA
4419;Polygon;2019;Cultivo;0,30408;Ninguna;6' 34' 8,924' N;77' 6' 48,058' W;BOJAYA
4429;Polygon;2019;Cultivo;0,31727;Ninguna;6' 35' 22,764' N;77' 11' 16,964' W;BOJAYA
4409;Polygon;2019;Cultivo;0,35831;Ninguna;6' 23' 0,866' N;77' 12' 32,171' W;BOJAYA
4369;Polygon;2019;Cultivo;0,36164;Ninguna;6' 43' 17,951' N;77' 7' 3,649' W;BOJAYA
4431;Polygon;2019;Cultivo;0,36381;Ninguna;6' 35' 30,886' N;77' 12' 3,747' W;BOJAYA
4423;Polygon;2019;Cultivo;0,36694;Ninguna;6' 34' 37,855' N;77' 7' 50,885' W;BOJAYA
7030;Polygon;2020;Cultivo;0,36895;Ninguna;6' 14' 41,405' N;77' 5' 33,271' W;BOJAYA
1328;Polygon;2014;Cultivo;0,37138;Ninguna;6' 28' 6,430' N;76' 58' 3,042' W;BOJAYA
1329;Polygon;2014;Cultivo;0,37673;Ninguna;6' 49' 24,547' N;77' 0' 59,658' W;BOJAYA
4425;Polygon;2019;Cultivo;0,38047;Ninguna;6' 35' 34,847' N;77' 11' 25,888' W;BOJAYA
1391;Polygon;2014;Cultivo;1,52523;Ninguna;7' 14' 57,210' N;76' 55' 41,557' W;CARMEN DEL DARIEN
7042;Polygon;2020;Cultivo;0,38659;Ninguna;6' 7' 15,622' N;77' 8' 25,697' W;BOJAYA
4424;Polygon;2019;Cultivo;0,38901;Ninguna;6' 35' 27,549' N;77' 11' 20,784' W;BOJAYA
4396;Polygon;2019;Cultivo;0,38923;Ninguna;6' 39' 9,010' N;77' 13' 50,520' W;BOJAYA
4418;Polygon;2019;Cultivo;0,39979;Ninguna;6' 35' 17,607' N;77' 8' 43,403' W;BOJAYA
1330;Polygon;2014;Cultivo;0,40173;Ninguna;6' 30' 48,020' N;77' 0' 13,705' W;BOJAYA
4432;Polygon;2019;Cultivo;0,40737;Ninguna;6' 35' 32,918' N;77' 12' 51,531' W;BOJAYA
4385;Polygon;2019;Cultivo;0,41121;Ninguna;6' 47' 56,354' N;77' 2' 45,413' W;BOJAYA
4426;Polygon;2019;Cultivo;0,42274;Ninguna;6' 35' 39,683' N;77' 11' 33,348' W;BOJAYA
4370;Polygon;2019;Cultivo;0,43423;Ninguna;6' 43' 17,821' N;77' 7' 6,307' W;BOJAYA
7016;Polygon;2020;Cultivo;0,44422;Ninguna;6' 12' 55,205' N;77' 6' 19,986' W;BOJAYA
4398;Polygon;2019;Cultivo;0,45502;Ninguna;6' 39' 8,309' N;77' 14' 4,485' W;BOJAYA
4387;Polygon;2019;Cultivo;0,46897;Ninguna;6' 47' 48,137' N;77' 3' 2,360' W;BOJAYA
7012;Polygon;2020;Cultivo;0,46951;Ninguna;6' 13' 30,604' N;77' 6' 52,472' W;BOJAYA
4410;Polygon;2019;Cultivo;0,47267;Ninguna;6' 30' 7,140' N;77' 8' 41,127' W;BOJAYA
4380;Polygon;2019;Cultivo;0,47297;Ninguna;6' 42' 19,614' N;77' 8' 58,384' W;BOJAYA
4405;Polygon;2019;Cultivo;0,47323;Ninguna;6' 35' 1,684' N;77' 12' 37,833' W;BOJAYA
4374;Polygon;2019;Cultivo;0,47920;Ninguna;6' 42' 48,266' N;77' 9' 38,574' W;BOJAYA
4427;Polygon;2019;Cultivo;0,48039;Ninguna;6' 35' 45,082' N;77' 11' 44,796' W;BOJAYA
4420;Polygon;2019;Cultivo;0,48183;Ninguna;6' 33' 58,062' N;77' 7' 7,451' W;BOJAYA
4388;Polygon;2019;Cultivo;0,48292;Ninguna;6' 47' 36,995' N;77' 2' 51,529' W;BOJAYA
4378;Polygon;2019;Cultivo;0,49493;Ninguna;6' 45' 4,693' N;77' 6' 55,106' W;BOJAYA
4417;Polygon;2019;Cultivo;0,49496;Ninguna;6' 35' 41,586' N;77' 9' 10,953' W;BOJAYA
4379;Polygon;2019;Cultivo;0,49536;Ninguna;6' 43' 4,327' N;77' 5' 19,441' W;BOJAYA
4402;Polygon;2019;Cultivo;0,49641;Ninguna;6' 39' 18,630' N;77' 12' 2,588' W;BOJAYA
4375;Polygon;2019;Cultivo;0,52131;Ninguna;6' 42' 54,481' N;77' 9' 54,860' W;BOJAYA
4413;Polygon;2019;Cultivo;0,52397;Ninguna;6' 35' 16,353' N;77' 7' 28,291' W;BOJAYA
4376;Polygon;2019;Cultivo;0,54359;Ninguna;6' 44' 53,063' N;77' 7' 1,088' W;BOJAYA
1331;Polygon;2014;Cultivo;0,57537;Ninguna;6' 28' 25,312' N;76' 57' 48,591' W;BOJAYA
